n t exp p1 p2 p3 p4 p32 p42 ap 
746.0 0.18683807100000002 0.20621389596154105 0.15979946498709752 0.1645242971438879 0.18566992328452445 0.18590021477466084 0.22303693164786068 0.18635562017085508 0.18708742370251516 
747.0 0.1869633495 0.2073085073367619 0.1600136733849988 0.16477660806828834 0.1861192956245101 0.18635487029073106 0.22363528666182303 0.1868555679547734 0.18755456907641882 
748.0 0.18746248 0.20840892905787237 0.1602278817829001 0.16502896149297294 0.18656920473836983 0.18681009538602913 0.2242344432230244 0.1873561854611082 0.18802234023113146 
749.0 0.1871582465 0.2095151919669776 0.16044209018080136 0.16528135736112315 0.18701965062610365 0.18726589006055508 0.22483440133146487 0.18785747268985953 0.18849073716665307 
750.0 0.1869425955 0.21062732706989726 0.16065629857870267 0.1655337956160721 0.18747063328771157 0.18772225431430892 0.22543516098714436 0.18835942964102734 0.18895975988298366 
751.0 0.1885427095 0.21174536553703371 0.16087050697660393 0.16578627620130393 0.1879221527231936 0.1881791881472906 0.22603672219006296 0.18886205631461167 0.18942940838012326 
752.0 0.1889147175 0.21286933870424632 0.16108471537450525 0.16603879906045352 0.18837420893254972 0.18863669155950016 0.22663908494022061 0.18936535271061247 0.18989968265807178 
753.0 0.188687994 0.21399927807372926 0.1612989237724065 0.16629136413730541 0.18882680191577986 0.18909476455093757 0.22724224923761732 0.18986931882902983 0.19037058271682933 
754.0 0.189793295 0.21513521531489493 0.1615131321703078 0.16654397137579366 0.18927993167288415 0.18955340712160287 0.2278462150822531 0.19037395466986365 0.19084210855639583 
755.0 0.1887684545 0.2162771822652609 0.1617273405682091 0.16679662072000084 0.18973359820386246 0.190012619271496 0.22845098247412796 0.19087926023311397 0.1913142601767713 
756.0 0.1916716975 0.21742521093134276 0.16194154896611038 0.16704931211415783 0.19018780150871484 0.19047240100061705 0.22905655141324185 0.1913852355187808 0.19178703757795576 
757.0 0.192567374 0.21857933348955105 0.16215575736401167 0.16730204550264294 0.19064254158744132 0.19093275230896592 0.22966292189959484 0.19189188052686412 0.19226044075994925 
758.0 0.19315011 0.2197395822870934 0.16236996576191295 0.1675548208299815 0.19109781844004184 0.19139367319654269 0.2302700939331869 0.19239919525736396 0.19273446972275166 
759.0 0.193322799 0.22090598984287993 0.16258417415981424 0.1678076380408451 0.1915536320665164 0.19185516366334732 0.230878067514018 0.1929071797102803 0.19320912446636307 
760.0 0.1935954425 0.22207858884843645 0.1627983825577155 0.16806049708005127 0.19200998246686501 0.19231722370937981 0.23148684264208816 0.19341583388561315 0.19368440499078346 
761.0 0.1918591615 0.22325741216881942 0.16301259095561682 0.1683133978925626 0.19246686964108767 0.1927798533346402 0.2320964193173974 0.1939251577833625 0.19416031129601283 
762.0 0.1944324365 0.22444249284353773 0.16322679935351808 0.16856634042348656 0.19292429358918436 0.19324305253912843 0.23270679753994572 0.19443515140352832 0.19463684338205117 
763.0 0.194120172 0.225633864087478 0.1634410077514194 0.16881932461807436 0.1933822543111551 0.19370682132284453 0.23331797730973305 0.19494581474611067 0.19511400124889852 
764.0 0.1948546545 0.22683155929183632 0.16365521614932066 0.16907235042172108 0.19384075180699983 0.1941711596857885 0.23392995862675953 0.1954571478111095 0.19559178489655482 
765.0 0.193896446 0.22803561202505385 0.16386942454722198 0.1693254177799645 0.19429978607671858 0.19463606762796032 0.23454274149102503 0.19596915059852482 0.1960701943250201 
766.0 0.1948765175 0.2292460560337576 0.16408363294512324 0.1695785266384848 0.1947593571203114 0.19510154514936004 0.23515632590252958 0.19648182310835668 0.1965492295342944 
767.0 0.1971030125 0.23046292524370582 0.16429784134302455 0.16983167694310408 0.19521946493777823 0.1955675922499876 0.2357707118612732 0.19699516534060504 0.19702889052437764 
768.0 0.227177084 0.2316862537607398 0.16451204974092581 0.1700848686397857 0.19568010952911902 0.19603420892984302 0.2363858993672559 0.1975091772952699 0.23638589936725585 
769.0 0.2375067315 0.23291607587173932 0.1647262581388271 0.17033810167463373 0.19614129089433383 0.19650139518892634 0.23700188842047765 0.19802385897235122 0.2368668119189571 
770.0 0.2354361775 0.23415242604558287 0.1649404665367284 0.1705913759938923 0.19660300903342268 0.19696915102723753 0.2376186790209385 0.1985392103718491 0.23734835025146728 
771.0 0.233836625 0.23539533893411513 0.16515467493462968 0.17084469154394533 0.19706526394638543 0.19743747644477658 0.23823627116863838 0.19905523149376345 0.23783051436478644 
772.0 0.2365620595 0.23664484937311728 0.16536888333253097 0.17109804827131578 0.19752805563322223 0.1979063714415435 0.23885466486357734 0.1995719223380943 0.2383133042589146 
773.0 0.23457614599999999 0.23790099238328372 0.16558309173043223 0.17135144612266506 0.19799138409393302 0.19837583601753825 0.23947386010575536 0.20008928290484163 0.23879671993385174 
774.0 0.23699942999999998 0.23916380317120287 0.16579730012833355 0.1716048850447927 0.19845524932851777 0.19884587017276092 0.24009385689517246 0.20060731319400552 0.23928076138959783 
775.0 0.23554089849999998 0.2404333171303451 0.1660115085262348 0.1718583649846357 0.1989196513369765 0.19931647390721144 0.2407146552318286 0.20112601320558585 0.23976542862615297 
776.0 0.23685242 0.24170956984205388 0.16622571692413612 0.17211188588926776 0.1993845901193092 0.19978764722088982 0.24133625511572385 0.20164538293958273 0.24025072164351702 
777.0 0.243770782 0.24299259707654366 0.16643992532203739 0.17236544770589937 0.19985006567551586 0.20025939011379607 0.24195865654685814 0.20216542239599608 0.24073664044169008 
778.0 0.2401789495 0.2442824347939012 0.16665413371993867 0.1726190503818766 0.2003160780055965 0.2007317025859302 0.24258185952523145 0.20268613157482593 0.2412231850206721 
779.0 0.23906798499999998 0.24557911914509503 0.16686834211783996 0.17287269386468104 0.20078262710955108 0.20120458463729218 0.24320586405084388 0.20320751047607233 0.24171035538046312 
780.0 0.2387082325 0.24688268647298778 0.16708255051574125 0.17312637810192905 0.20124971298737962 0.201678036267882 0.24383067012369536 0.2037295590997352 0.2421981515210631 
781.0 0.2421599645 0.248193173313355 0.16729675891364254 0.17338010304137125 0.2017173356390821 0.2021520574776997 0.2444562777437859 0.20425227744581453 0.24268657344247208 
782.0 0.24503453949999998 0.24951061639590857 0.16751096731154383 0.17363386863089217 0.20218549506465852 0.2026266482667453 0.24508268691111554 0.20477566551431042 0.24317562114469002 
783.0 0.242273067 0.2508350526453273 0.16772517570944512 0.17388767481850959 0.20265419126410888 0.20310180863501878 0.24570989762568418 0.20529972330522278 0.24366529462771697 
784.0 0.2435843285 0.25216651918229116 0.1679393841073464 0.17414152155237408 0.20312342423743315 0.20357753858252012 0.24633790988749193 0.20582445081855164 0.2441555938915529 
785.0 0.24652027799999998 0.25350505332452117 0.1681535925052477 0.17439540878076842 0.20359319398463138 0.20405383810924932 0.24696672369653874 0.206349848054297 0.24464651893619777 
786.0 0.24764244500000002 0.2548506925878264 0.16836780090314898 0.1746493364521072 0.2040635005057035 0.2045307072152064 0.2475963390528246 0.20687591501245892 0.24513806976165164 
787.0 0.2466141385 0.2562034746871548 0.16858200930105027 0.1749033045149363 0.20453434380064953 0.2050081459003913 0.24822675595634958 0.20740265169303726 0.2456302463679145 
788.0 0.24871314549999998 0.2575634375376506 0.16879621769895156 0.1751573129179323 0.20500572386946952 0.20548615416480412 0.24885797440711357 0.20793005809603216 0.2461230487549863 
789.0 0.243214027 0.25893061925571625 0.16901042609685282 0.17541136160990203 0.2054776407121634 0.20596473200844476 0.24948999440511666 0.20845813422144352 0.24661647692286714 
790.0 0.2472941365 0.26030505816008154 0.16922463449475414 0.1756654505397822 0.20595009432873118 0.20644387943131332 0.25012281595035873 0.20898688006927138 0.24711053087155696 
791.0 0.251281885 0.26168679277287743 0.1694388428926554 0.17591957965663862 0.20642308471917287 0.20692359643340974 0.25075643904283995 0.2095162956395158 0.24760521060105573 
792.0 0.24648737199999998 0.26307586182071563 0.16965305129055672 0.1761737489096661 0.20689661188348846 0.207403883014734 0.25139086368256025 0.21004638093217667 0.24810051611136347 
793.0 0.250033873 0.2644723042357732 0.16986725968845798 0.17642795824818755 0.20737067582167792 0.20788473917528613 0.2520260898695196 0.21057713594725405 0.24859644740248021 
794.0 0.251195394 0.26587615915688556 0.17008146808635927 0.1766822076216538 0.20784527653374127 0.20836616491506615 0.252662117603718 0.21110856068474795 0.2490930044744059 
795.0 0.247977265 0.2672874659306418 0.17029567648426056 0.17693649697964292 0.20832041401967855 0.20884816023407402 0.2532989468851554 0.21164065514465832 0.24959018732714064 
796.0 0.253865138 0.26870626411248794 0.17050988488216184 0.17719082627185997 0.20879608827948962 0.20933072513230977 0.25393657771383193 0.2121734193269852 0.2500879959606843 
797.0 0.2504897255 0.2701325934678359 0.17072409328006313 0.17744519544813628 0.20927229931317465 0.20981385960977336 0.25457501008974753 0.21270685323172858 0.2505864303750369 
798.0 0.24688386399999998 0.27156649397317795 0.1709383016779644 0.17769960445842908 0.20974904712073347 0.21029756366646485 0.2552142440129022 0.2132409568588885 0.2510854905701986 
799.0 0.2540049995 0.27300800581720697 0.1711525100758657 0.17795405325282096 0.2102263317021662 0.2107818373023842 0.2558542794832959 0.21377573020846488 0.2515851765461692 
800.0 0.2476541805 0.27445716940194237 0.17136671847376697 0.17820854178151968 0.21070415305747278 0.21126668051753142 0.2564951165009287 0.2143111732804578 0.2520854883029488 
801.0 0.252882111 0.2759140253438635 0.1715809268716683 0.17846306999485717 0.2111825111866532 0.2117520933119065 0.2571367550658006 0.2148472860748672 0.25258642584053737 
802.0 0.251024752 0.2773786144750474 0.17179513526956955 0.17871763784328962 0.2116614060897075 0.21223807568550945 0.2577791951779115 0.21538406859169307 0.2530879891589349 
803.0 0.2539973835 0.2788509778443136 0.17200934366747087 0.1789722452773967 0.21214083776663561 0.2127246276383402 0.2584224368372615 0.21592152083093546 0.25359017825814145 
804.0 0.256730993 0.28033115671837344 0.17222355206537213 0.1792268922478811 0.2126208062174376 0.21321174917039892 0.2590664800438505 0.21645964279259436 0.254092993138157 
805.0 0.2529004115 0.2818191925829884 0.17243776046327344 0.17948157870556827 0.21310131144211342 0.21369944028168547 0.2597113247976786 0.21699843447666975 0.2545964337989815 
806.0 0.254323298 0.2833151271441317 0.1726519688611747 0.17973630460140563 0.21358235344066304 0.2141877009721999 0.26035697109874584 0.21753789588316166 0.255100500240615 
807.0 0.2515358945 0.284819002329158 0.17286617725907602 0.17999106988646263 0.2140639322130865 0.2146765312419422 0.2610034189470521 0.21807802701207007 0.2556051924630574 
808.0 0.25557414 0.28633086028797716 0.17308038565697728 0.18024587451192967 0.21454604775938385 0.21516593109091237 0.26165066834259737 0.21861882786339498 0.25611051046630884 
809.0 0.252903973 0.28785074339423705 0.17329459405487857 0.18050071842911808 0.21502870007955494 0.21565590051911038 0.2622987192853818 0.21916029843713639 0.2566164542503693 
810.0 0.2544735115 0.28937869424651097 0.17350880245277986 0.18075560158945966 0.2155118891735999 0.21614643952653628 0.26294757177540523 0.2197024387332943 0.25712302381523866 
811.0 0.255845781 0.2909147556694902 0.17372301085068115 0.18101052394450606 0.21599561504151862 0.21663754811319003 0.2635972258126677 0.2202452487518687 0.257630219160917 
812.0 0.2547001155 0.2924589707151863 0.17393721924858244 0.18126548544592833 0.21647987768331117 0.21712922627907166 0.2642476813971693 0.2207887284928596 0.2581380402874044 
813.0 0.254822125 0.2940113826641363 0.1741514276464837 0.18152048604551665 0.21696467709897752 0.21762147402418117 0.26489893852890994 0.22133287795626702 0.25864648719470074 
814.0 0.255020246 0.29557203502661644 0.17436563604438501 0.18177552569517974 0.21745001328851768 0.2181142913485185 0.2655509972078896 0.22187769714209093 0.25915555988280603 
815.0 0.255863056 0.29714097154386093 0.17457984444228627 0.1820306043469446 0.21793588625193164 0.21860767825208377 0.2662038574341084 0.22242318605033137 0.25966525835172033 
816.0 0.2565163755 0.2987182361892888 0.1747940528401876 0.18228572195295573 0.2184222959892194 0.21910163473487687 0.26685751920756623 0.22296934468098825 0.2601755826014436 
817.0 0.26326153950000003 0.300303873169736 0.17500826123808885 0.1825408784654752 0.21890924250038088 0.21959616079689784 0.26751198252826314 0.22351617303406168 0.2606865326319759 
818.0 0.26130131999999995 0.30189792692669437 0.17522246963599014 0.1827960738368817 0.21939672578541622 0.22009125643814667 0.2681672473961991 0.2240636711095516 0.2611981084433171 
819.0 0.2575525675 0.3035004421375567 0.17543667803389143 0.1830513080196705 0.2198847458443253 0.2205869216586234 0.26882331381137414 0.22461183890745803 0.2617103100354673 
820.0 0.26196184299999997 0.30511146371687003 0.17565088643179272 0.1833065809664528 0.22037330267710814 0.221083156458328 0.26948018177378824 0.22516067642778095 0.2622231374084265 
821.0 0.260186344 0.30673103681759384 0.175865094829694 0.18356189262995545 0.22086239628376478 0.22157996083726042 0.2701378512834414 0.22571018367052037 0.26273659056219467 
822.0 0.26370764750000003 0.3083592068323658 0.1760793032275953 0.18381724296302043 0.22135202666429515 0.22207733479542072 0.27079632234033363 0.2262603606356763 0.26325066949677184 
823.0 0.26482865600000005 0.30999601939477306 0.17629351162549659 0.18407263191860446 0.2218421938186993 0.22257527833280888 0.2714555949444649 0.22681120732324875 0.263765374212158 
824.0 0.26026590800000005 0.3116415203806328 0.17650772002339787 0.18432805944977848 0.2223328977469772 0.22307379144942494 0.2721156690958353 0.22736272373323765 0.26428070470835313 
825.0 0.26442381849999996 0.3132957559092775 0.17672192842129916 0.18458352550972754 0.22282413844912888 0.22357287414526883 0.2727765447944447 0.22791490986564308 0.2647966609853572 
826.0 0.2659892625 0.3149587723448462 0.17693613681920045 0.18483903005175 0.22331591592515426 0.22407252642034062 0.27343822204029317 0.22846776572046504 0.2653132430431702 
827.0 0.267427711 0.31663061629758626 0.17715034521710174 0.18509457302925741 0.2238082301750534 0.22457274827464024 0.2741007008333808 0.22902129129770343 0.26583045088179236 
828.0 0.26592945300000004 0.31831133462515787 0.17736455361500303 0.18535015439577399 0.22430108119882627 0.22507353970816776 0.2747639811737074 0.22957548659735838 0.2663482845012234 
829.0 0.269957952 0.3200009744339488 0.1775787620129043 0.18560577410493603 0.2247944689964729 0.22557490072092315 0.27542806306127304 0.2301303516194298 0.2668667439014635 
830.0 0.2707476615 0.3216995830803927 0.1777929704108056 0.18586143211049203 0.22528839356799327 0.2260768313129064 0.2760929464960778 0.23068588636391774 0.2673858290825124 
831.0 0.266218103 0.32340720817229857 0.17800717880870687 0.1861171283663016 0.22578285491338732 0.22657933148411752 0.27675863147812163 0.23124209083082217 0.26790554004437034 
832.0 0.26782647800000003 0.325123897570184 0.17822138720660818 0.1863728628263355 0.22627785303265516 0.22708240123455653 0.2774251180074045 0.23179896502014313 0.2684258767870373 
833.0 0.269136233 0.3268496993886167 0.17843559560450944 0.18662863544467526 0.22677338792579668 0.22758604056422338 0.27809240608392644 0.23235650893188056 0.2689468393105133 
834.0 0.27386997350000003 0.32858466199756237 0.17864980400241073 0.18688444617551256 0.22726945959281186 0.2280902494731181 0.27876049570768746 0.23291472256603452 0.2694684276147982 
835.0 0.2690802235 0.3303288340237419 0.17886401240031202 0.18714029497314885 0.22776606803370084 0.2285950279612407 0.2794293868786875 0.23347360592260494 0.26999064169989206 
836.0 0.27066312049999997 0.33208226435199356 0.1790782207982133 0.1873961817919953 0.2282632132484635 0.22910037602859118 0.2800990795969267 0.2340331590015919 0.270513481565795 
837.0 0.2689007095 0.33384500212664175 0.1792924291961146 0.18765210658657175 0.22876089523709983 0.2296062936751695 0.2807695738624049 0.23459338180299533 0.27103694721250676 
838.0 0.2718416325 0.3356170967528769 0.17950663759401586 0.18790806931150714 0.2292591139996099 0.23011278090097567 0.28144086967512216 0.2351542743268153 0.2715610386400276 
839.0 0.2702184685 0.33739859789813825 0.17972084599191718 0.18816406992153836 0.22975786953599364 0.23061983770600974 0.2821129670350785 0.23571583657305176 0.2720857558483575 
840.0 0.2730129035 0.3391895554935071 0.17993505438981844 0.1884201083715104 0.23025716184625108 0.23112746409027168 0.2827858659422739 0.2362780685417047 0.2726110988374963 
841.0 0.27623371150000003 0.34099001973510473 0.18014926278771975 0.18867618461637564 0.2307569909303822 0.2316356600537615 0.2834595663967084 0.23684097023277415 0.2731370676074441 
842.0 0.274481345 0.3428000410855012 0.18036347118562102 0.18893229861119365 0.23125735678838702 0.23214442559647916 0.28413406839838196 0.2374045416462601 0.27366366215820087 
843.0 0.27519487099999995 0.34461967027512846 0.18057767958352233 0.1891884503111308 0.2317582594202655 0.23265376071842467 0.2848093719472945 0.23796878278216255 0.27419088248976653 
844.0 0.27498700200000004 0.34644895830370254 0.1807918879814236 0.18944463967145964 0.23225969882601766 0.2331636654195981 0.2854854770434462 0.23853369364048152 0.27471872860214125 
845.0 0.27322549900000004 0.34828795644165234 0.1810060963793249 0.18970086664755895 0.2327616750056435 0.23367413969999937 0.2861623836868369 0.23909927422121696 0.275247200495325 
846.0 0.27842506650000004 0.3501367162315578 0.18122030477722617 0.18995713119491286 0.233264187959143 0.2341851835596285 0.28684009187746673 0.23966552452436893 0.27577629816931765 
847.0 0.28134808149999996 0.3519952894895938 0.18143451317512746 0.19021343326911108 0.23376723768651617 0.23469679699848553 0.28751860161533555 0.2402324445499374 0.2763060216241194 
848.0 0.274470847 0.35386372830698265 0.18164872157302875 0.19046977282584784 0.23427082418776296 0.23520898001657037 0.2881979129004435 0.24080003429792238 0.27683637085973 
849.0 0.276276279 0.35574208505145305 0.18186292997093004 0.19072614982092206 0.23477494746288344 0.2357217326138831 0.2888780257327905 0.2413682937683238 0.27736734587614953 
850.0 0.2792224925 0.3576304123687097 0.18207713836883133 0.19098256421023674 0.23527960751187754 0.2362350547904237 0.28955894011237654 0.2419372229611418 0.27789894667337817 
851.0 0.2766712705 0.35952876318390786 0.18229134676673261 0.19123901594979867 0.23578480433474533 0.2367489465461922 0.2902406560392017 0.24250682187637626 0.27843117325141575 
852.0 0.280044444 0.3614371907031357 0.1825055551646339 0.19149550499571785 0.23629053793148674 0.23726340788118852 0.29092317351326585 0.2430770905140272 0.2789640256102623 
853.0 0.2778574555 0.3633557484149075 0.18271976356253516 0.1917520313042077 0.23679680830210179 0.23777843879541277 0.29160649253456916 0.24364802887409467 0.2794975037499179 
854.0 0.2822274495 0.3652844900916615 0.18293397196043648 0.19200859483158383 0.23730361544659048 0.23829403928886483 0.29229061310311144 0.24421963695657867 0.28003160767038243 
855.0 0.2797969825 0.36722346979126774 0.18314818035833774 0.1922651955342645 0.2378109593649528 0.2388102093615448 0.29297553521889286 0.24479191476147913 0.28056633737165587 
856.0 0.281114663 0.36917274185854176 0.18336238875623906 0.1925218333687698 0.23831884005718873 0.2393269490134526 0.2936612588819133 0.24536486228879612 0.28110169285373837 
857.0 0.2826348345 0.3711323609267698 0.18357659715414032 0.19277850829172138 0.2388272575232983 0.2398442582445883 0.29434778409217277 0.24593847953852957 0.2816376741166298 
858.0 0.2842092745 0.3731023819192386 0.1837908055520416 0.19303522025984216 0.2393362117632815 0.24036213705495185 0.29503511084967143 0.24651276651067958 0.2821742811603303 
859.0 0.2871479225 0.3750828600507755 0.1840050139499429 0.19329196922995592 0.2398457027771383 0.24088058544454327 0.29572323915440907 0.24708772320524605 0.28271151398483974 
860.0 0.2804183695 0.37707385082929473 0.18421922234784419 0.19354875515898706 0.2403557305648687 0.24139960341336256 0.29641216900638573 0.24766334962222902 0.28324937259015814 
861.0 0.2811578695 0.37907541005735496 0.18443343074574547 0.19380557800396 0.24086629512647273 0.24191919096140974 0.2971019004056016 0.24823964576162852 0.28378785697628545 
862.0 0.2863444955 0.3810875938337221 0.18464763914364676 0.19406243772199902 0.24137739646195036 0.24243934808868478 0.29779243335205635 0.24881661162344448 0.28432696714322186 
863.0 0.2856010215 0.3831104585549425 0.18486184754154805 0.19431933427032805 0.2418890345713016 0.24296007479518766 0.29848376784575026 0.24939424720767694 0.2848667030909672 
864.0 0.2864922585 0.3851440609169216 0.18507605593944934 0.19457626760626992 0.2424012094545264 0.2434813710809184 0.29917590388668325 0.24997255251432593 0.2854070648195215 
865.0 0.28521894600000003 0.38718845791651585 0.18529026433735063 0.19483323768724636 0.2429139211116248 0.24400323694587706 0.29986884147485526 0.25055152754339144 0.2859480523288848 
866.0 0.29193579799999997 0.38924370685312853 0.18550447273525192 0.19509024447077766 0.2434271695425968 0.24452567239006356 0.3005625806102664 0.2511311722948734 0.28648966561905714 
867.0 0.2856468405 0.39130986533031487 0.18571868113315318 0.19534728791448192 0.2439409547474424 0.2450486774134779 0.30125712129291654 0.2517114867687719 0.28703190469003836 
868.0 0.289037865 0.39338699125739873 0.1859328895310545 0.19560436797607533 0.24445527672616155 0.24557225201612015 0.3019524635228058 0.2522924709650869 0.2875747695418286 
869.0 0.2872435565 0.39547514285109425 0.18614709792895576 0.19586148461337127 0.2449701354787543 0.24609639619799026 0.3026486072999341 0.2528741248838184 0.2881182601744279 
870.0 0.290457808 0.397574378637138 0.18636130632685707 0.19611863778428038 0.2454855310052206 0.24662110995908823 0.3033455526243015 0.2534564485249664 0.28866237658783606 
871.0 0.2899444395 0.3996847574519281 0.18657551472475833 0.1963758274468099 0.24600146330556052 0.24714639329941404 0.3040432994959079 0.2540394418885309 0.28920711878205324 
872.0 0.29122333650000004 0.4018063384441754 0.18678972312265965 0.19663305355906366 0.24651793237977396 0.24767224621896772 0.3047418479147534 0.25462310497451185 0.2897524867570794 
873.0 0.291249609 0.4039391810765597 0.1870039315205609 0.19689031607924143 0.247034938227861 0.24819866871774932 0.305441197880838 0.2552074377829094 0.29029848051291446 
874.0 0.288025093 0.40608334512739713 0.1872181399184622 0.19714761496563887 0.24755248084982157 0.24872566079575875 0.3061413493941616 0.2557924403137234 0.2908451000495586 
875.0 0.29207930800000004 0.4082388906923143 0.1874323483163635 0.19740495017664697 0.24807056024565569 0.24925322245299605 0.30684230245472427 0.25637811256695386 0.29139234536701175 
876.0 0.2931066335 0.4104058781859344 0.18764655671426478 0.1976623216707519 0.24858917641536335 0.24978135368946125 0.3075440570625261 0.2569644545426009 0.2919402164652738 
877.0 0.29305418 0.41258436834357 0.18786076511216607 0.19791972940653454 0.24910832935894459 0.2503100545051543 0.3082466132175669 0.2575514662406644 0.2924887133443449 
878.0 0.291532155 0.4147744222229235 0.18807497351006733 0.19817717334267035 0.24962801907639937 0.2508393249000752 0.3089499709198468 0.25813914766114443 0.2930378360042249 
879.0 0.2960556135 0.41697610120580125 0.18828918190796864 0.19843465343792877 0.2501482455677277 0.251369164874224 0.3096541301693657 0.25872749880404095 0.29358758444491395 
880.0 0.292703129 0.41918946699983206 0.1885033903058699 0.19869216965117314 0.25066900883292953 0.25189957442760064 0.31035909096612374 0.25931651966935393 0.2941379586664119 
881.0 0.2950595585 0.4214145816401976 0.18871759870377122 0.19894972194136032 0.25119030887200494 0.25243055356020516 0.31106485331012085 0.25990621025708344 0.29468895866871897 
882.0 0.2958927135 0.42365150749136976 0.18893180710167248 0.19920731026754018 0.2517121456849538 0.2529621022720375 0.311771417201357 0.2604965705672294 0.29524058445183493 
883.0 0.29710145699999996 0.4259003072488604 0.1891460154995738 0.19946493458885572 0.25223451927177626 0.2534942205630978 0.3124787826398322 0.2610876005997919 0.29579283601575984 
884.0 0.29832589200000004 0.4281610439409774 0.18936022389747506 0.19972259486454222 0.2527574296324722 0.25402690843338593 0.3131869496255465 0.26167930035477094 0.2963457133604938 
885.0 0.2979384005 0.4304337809305919 0.18957443229537638 0.19998029105392734 0.2532808767670417 0.2545601658829019 0.3138959181584999 0.2622716698321665 0.2968992164860367 
886.0 0.30066936349999995 0.43271858191691254 0.18978864069327764 0.20023802311643063 0.2538048606754847 0.25509399291164575 0.3146056882386923 0.26286470903197845 0.29745334539238855 
887.0 0.30307778949999997 0.4350155109372731 0.19000284909117893 0.2004957910115632 0.2543293813578012 0.25562838951961747 0.31531625986612377 0.263458417954207 0.2980081000795494 
888.0 0.3012879095 0.43732463236892605 0.19021705748908022 0.20075359469892748 0.2548544388139912 0.25616335570681714 0.3160276330407943 0.264052796598852 0.29856348054751924 
889.0 0.2996264415 0.4396460109308474 0.1904312658869815 0.20101143413821693 0.2553800330440547 0.25669889147324454 0.3167398077627039 0.26464784496591354 0.29911948679629813 
890.0 0.30438543199999996 0.4419797116855487 0.1906454742848828 0.2012693092892155 0.25590616404799177 0.2572349968188999 0.31745278403185256 0.2652435630553916 0.29967611882588596 
891.0 0.3046876115 0.44432580004090416 0.19085968268278408 0.20152722011179786 0.25643283182580223 0.25777167174378307 0.31816656184824027 0.2658399508672861 0.3002333766362827 
892.0 0.30071219849999997 0.4466843417519809 0.19107389108068537 0.2017851665659284 0.25696003637748627 0.25830891624789415 0.3188811412118671 0.2664370084015971 0.3007912602274885 
893.0 0.299092327 0.44905540292288254 0.19128809947858663 0.20204314861166148 0.2574877777030437 0.2588467303312331 0.31959652212273293 0.26703473565832464 0.3013497695995032 
894.0 0.301910066 0.4514390500086029 0.19150230787648795 0.20230116620914085 0.2580160558024747 0.25938511399379993 0.32031270458083794 0.2676331326374687 0.30190890475232696 
895.0 0.305361652 0.4538353498168877 0.1917165162743892 0.20255921931859944 0.2585448706757792 0.2599240672355946 0.3210296885861819 0.2682321993390292 0.30246866568595965 
896.0 0.30409297199999996 0.4562443695101078 0.1919307246722905 0.2028173079003591 0.25907422232295707 0.26046359005661707 0.321747474138765 0.26883193576300624 0.3030290524004014 
897.0 0.303614368 0.4586661766071395 0.1921449330701918 0.20307543191483007 0.2596041107440086 0.2610036824568675 0.3224660612385871 0.2694323419093998 0.30359006489565193 
898.0 0.30514679100000003 0.46110083898526005 0.19235914146809308 0.20333359132251114 0.26013453593893343 0.2615443444363457 0.32318544988564835 0.2700334177782098 0.30415170317171164 
899.0 0.31227040749999996 0.4635484248820479 0.19257334986599436 0.20359178608398873 0.2606654979077318 0.26208557599505183 0.32390564007994854 0.2706351633694363 0.30471396722858024 
900.0 0.30611050549999996 0.46600900289729624 0.19278755826389565 0.2038500161599373 0.2611969966504036 0.2626273771329859 0.32462663182148793 0.2712375786830794 0.3052768570662579 
901.0 0.3044096685 0.46848264199493417 0.19300176666179694 0.20410828151111843 0.26172903216694887 0.26316974785014774 0.3253484251102663 0.2718406637191389 0.30584037268474445 
902.0 0.30733228300000004 0.47096941150496174 0.19321597505969823 0.20436658209838096 0.2622616044573676 0.26371268814653753 0.32607101994628374 0.2724444184776149 0.30640451408404 
903.0 0.30755804999999997 0.47346938112539233 0.19343018345759952 0.20462491788266043 0.2627947135216598 0.2642561980221551 0.3267944163295403 0.27304884295850745 0.3069692812641446 
904.0 0.3150194705 0.47598262092420435 0.1936443918555008 0.20488328882497905 0.26332835935982546 0.2648002774770006 0.32751861426003587 0.2736539371618165 0.3075346742250581 
905.0 0.3064600675 0.4785092013413079 0.1938586002534021 0.20514169488644504 0.2638625419718646 0.26534492651107394 0.32824361373777056 0.27425970108754205 0.30810069296678055 
906.0 0.3076968485 0.48104919319051737 0.19407280865130339 0.20540013602825283 0.2643972613577771 0.26589014512437514 0.3289694147627442 0.2748661347356841 0.3086673374893121 
907.0 0.3110923865 0.48360266766153676 0.19428701704920465 0.20565861221168222 0.264932517517563 0.26643593331690424 0.32969601733495707 0.27547323810624263 0.3092346077926526 
908.0 0.31593952999999997 0.48616969632195345 0.19450122544710596 0.20591712339809873 0.2654683104512225 0.2669822910886612 0.33042342145440895 0.2760810111992177 0.309802503876802 
909.0 0.313542217 0.4887503511192466 0.19471543384500722 0.20617566954895267 0.2660046401587553 0.267529218439646 0.3311516271210998 0.27668945401460926 0.3103710257417604 
910.0 0.30971401600000004 0.4913447043828021 0.19492964224290854 0.20643425062577936 0.2665415066401616 0.26807671536985866 0.3318806343350298 0.2772985665524173 0.31094017338752783 
911.0 0.3121538745 0.49395282882594016 0.1951438506408098 0.20669286659019856 0.2670789098954413 0.2686247818792992 0.3326104430961988 0.27790834881264187 0.31150994681410415 
